738121,20201127,    16,  0,  79,    41,  0,  57
738121,20201127,   315,  0,  82,   207,  0,  71
738121,20201127,   272,  0,  72,   240,  0,  59
738121,20201127,   321,  0,  70,   159,  0,  59
738121,20201127,   155,  1,  70,    15, -1,  56
738122,20201128,   309,  0,  73,   293,  0,  50
738122,20201128,    96,  0,  84,   112,  0,  70
738122,20201128,   327, -1,  83,   307,  1,  81
738122,20201128,    14,  1,  69,   204, -1,  54
738122,20201128,    33,  1,  82,   316, -1,  60
738122,20201128,    72,  1,  81,    56, -1,  71
738122,20201128,   165,  1,  80,   210, -1,  70
738122,20201128,   185,  0,  73,   178,  0,  67
738122,20201128,   216,  1,  86,   339, -1,  78
738122,20201128,   199,  0,  57,   232,  0,  54
738122,20201128,   233,  0,  84,   262,  0,  68
738122,20201128,   288, -1,  75,   279,  1,  63
738122,20201128,   297,  1,  84,   251, -1,  59
738122,20201128,   298,  0,  70,   114,  0,  61
738122,20201128,   318,  1,  81,   313, -1,  64
738122,20201128,   281,  0,  70,   295,  0,  65
738122,20201128,    79,  1,  76,   107, -1,  75
738122,20201128,   312,  0,  80,   209,  0,  71
738122,20201128,    92,  1,  91,   250, -1,  63
738122,20201128,     2,  0,  66,    60,  0,  61
738122,20201128,   224,  1,  83,    71, -1,  74
738122,20201128,   333,  1,  71,    77, -1,  68
738122,20201128,   139,  0,  76,   136,  0,  73
738122,20201128,   138,  0,  78,   260,  0,  62
738122,20201128,   306, -1,  80,   268,  1,  65
738122,20201128,   345,  1,  97,   177, -1,  61
738122,20201128,   249,  1,  73,   197, -1,  57
738122,20201128,   215,  1,  85,   296, -1,  65
738122,20201128,   221,  1,  86,   326, -1,  65
738122,20201128,   117,  0,  82,   150,  0,  72
738122,20201128,   166,  1,  88,   146, -1,  73
738122,20201128,   190,  1,  79,   182, -1,  57
738122,20201128,    27,  1, 101,   239, -1,  78
738122,20201128,   271,  1,  85,   149, -1,  81
738122,20201128,    16,  0,  78,    31,  0,  74
738122,20201128,     1,  0,  70,   189,  0,  58
738122,20201128,   126,  1,  66,   263, -1,  51
738122,20201128,   311,  1,  76,   173, -1,  62
738122,20201128,   115,  1,  74,    34, -1,  72
738122,20201128,    20,  0, 112,   143,  0,  82
738122,20201128,   325,  0,  81,   323,  0,  73
738122,20201128,   252,  0,  71,   170,  0,  66
738123,20201129,   235, -1,  76,   133,  1,  64
738123,20201129,   123,  1,  80,    13, -1,  63
738123,20201129,   128,  1,  67,   232, -1,  59
738123,20201129,   144,  1,  91,   209, -1,  77
738123,20201129,   145,  1,  86,   227, -1,  64
738123,20201129,   156,  1,  79,   178, -1,  61
738123,20201129,   127, -1,  77,   259,  1,  73
738123,20201129,   325,  0,  76,   262,  0,  58
738123,20201129,   110,  0,  64,   289,  0,  53
738123,20201129,   162,  1,  77,   203, -1,  59
738123,20201129,    24, -1,  86,   243,  1,  55
738123,20201129,   253,  0,  63,     2,  0,  45
738123,20201129,   238,  1,  70,   108, -1,  56
738123,20201129,   294,  1,  68,   139, -1,  66
738123,20201129,   213,  1,  74,   150, -1,  64
738123,20201129,   164,  1,  81,   211, -1,  71
738123,20201129,   287,  1,  82,   195, -1,  53
738123,20201129,    98,  1,  85,    87, -1,  75
738123,20201129,   233,  0,  84,   247,  0,  71
738123,20201129,     5, -1,  78,   244,  1,  76
738123,20201129,    11,  1, 100,   111, -1,  77
738123,20201129,    57,  1,  69,   182, -1,  58
738123,20201129,    20,  0,  86,   332,  0,  52
738123,20201129,   175,  1,  69,    15, -1,  61
738123,20201129,   260,  0,  69,   295,  0,  58
738123,20201129,   281,  0,  56,   138,  0,  52
738124,20201130,   286,  0,  78,    62,  0,  76
738124,20201130,   119,  0,  79,   229,  0,  58
738124,20201130,    27, -1,  78,     9,  1,  76
738124,20201130,   269,  0,  97,    25,  0,  93
738124,20201130,   160,  1,  86,    99, -1,  69
738124,20201130,   168,  1,  68,   288, -1,  51
738124,20201130,    44, -1,  62,   285,  1,  54
738124,20201130,   346,  1,  99,    75, -1,  96
738124,20201130,   201,  0,  78,   310,  0,  51
738124,20201130,   130,  1,  62,   170, -1,  58
738124,20201130,   274,  0,  82,     4,  0,  64
738124,20201130,   191,  1,  70,   220, -1,  58
738124,20201130,    60,  0,  76,   253,  0,  65
738124,20201130,    37,  1,  60,   197, -1,  49
738124,20201130,    12,  0,  76,    73,  0,  66
738124,20201130,   258,  1,  91,   279, -1,  54
738124,20201130,   296, -1,  76,   345,  1,  74
738124,20201130,   303,  1,  63,    17, -1,  55
738124,20201130,   166,  1,  67,   146, -1,  64
738124,20201130,   149,  1,  96,   251, -1,  43
738124,20201130,   254,  1,  86,   121, -1,  64
738124,20201130,   108,  1,  73,    82, -1,  58
738125,20201201,   129,  0,  65,   133,  0,  62
738125,20201201,   145,  1,  75,   342, -1,  54
738125,20201201,   215, -1,  70,   154,  1,  62
738125,20201201,   165, -1,  75,    72,  1,  69
738125,20201201,   291,  1,  70,    49, -1,  61
738125,20201201,    57,  1,  94,   189, -1,  67
738125,20201201,   311,  0,  79,    33,  0,  53
738125,20201201,   103,  1,  88,   177, -1,  49
738125,20201201,   186, -1,  70,    42,  1,  63
738125,20201201,   324,  1,  76,   268, -1,  51
738125,20201201,    88,  1,  96,    34, -1,  76
738125,20201201,   104, -1,  82,    93,  1,  78
738125,20201201,   185, -1,  78,    97,  1,  71
738125,20201201,   230,  1,  93,   211, -1,  50
738125,20201201,   190,  1,  76,   261, -1,  69
738125,20201201,   341,  1,  82,   336, -1,  42
738125,20201201,   272,  1,  73,   197, -1,  50
738125,20201201,   115,  1,  66,   319, -1,  50
738125,20201201,   323,  0,  87,   105,  0,  53
738125,20201201,   326,  1,  84,   142, -1,  71
738125,20201201,   286,  0,  66,   119,  0,  44
738125,20201201,   201,  0,  67,   274,  0,  63
738125,20201201,   300,  0,  57,   332,  0,  42
738125,20201201,    29, -1,  93,   192,  1,  85
738125,20201201,   273,  1,  82,   276, -1,  68
738125,20201201,   229,  0,  63,    62,  0,  62
738125,20201201,    63,  1,  66,    74, -1,  63
738125,20201201,     4,  0,  86,   310,  0,  74
738125,20201201,   340,  0,  75,   308,  0,  67
738126,20201202,    14,  1,  72,   312, -1,  60
738126,20201202,   240, -1,  71,   123,  1,  68
738126,20201202,   159,  1,  83,    15, -1,  54
738126,20201202,   179,  1,  78,   180, -1,  61
738126,20201202,   216, -1,  80,   199,  1,  66
738126,20201202,   257, -1,  73,   183,  1,  53
738126,20201202,   213,  1,  77,   175, -1,  44
738126,20201202,   233,  1,  76,   254, -1,  63
738126,20201202,   241, -1,  87,   252,  1,  79
738126,20201202,   287,  1,  73,   280, -1,  66
738126,20201202,   297,  1,  73,   131, -1,  48
738126,20201202,   318,  1,  62,   279, -1,  59
738126,20201202,   333,  1,  59,   219, -1,  55
738126,20201202,   338,  1,  85,   217, -1,  80
738126,20201202,   346,  1,  79,   285, -1,  48
738126,20201202,   220,  1,  74,   174, -1,  70
738126,20201202,    75, -1,  95,   250,  1,  78
738126,20201202,    48,  1,  75,   239, -1,  38
738126,20201202,   290,  1,  93,    81, -1,  87
738126,20201202,    89,  1,  86,   203, -1,  58
738126,20201202,    46,  1,  67,   139, -1,  55
738126,20201202,    73,  0,  81,   308,  0,  68
738126,20201202,   105, -1,  66,    83,  1,  61
738126,20201202,   208,  1,  92,    13, -1,  49
738126,20201202,   258,  1, 102,   111, -1,  75
738126,20201202,    20,  0,  82,   116,  0,  69
738126,20201202,   164,  1,  84,    19, -1,  65
738126,20201202,   345,  1,  94,   118, -1,  83
738126,20201202,   247, -1,  85,   191,  1,  60
738126,20201202,   221,  1,  72,   321, -1,  69
738126,20201202,    71,  0,  66,   231,  0,  48
738126,20201202,   126,  1,  78,   228, -1,  65
738126,20201202,   101,  0,  87,   335,  0,  82
738126,20201202,   143, -1,  66,   195,  1,  63
738126,20201202,    69,  1,  74,   202, -1,  73
738126,20201202,   251, -1,  81,    35,  1,  80
738126,20201202,   249,  1,  53,    58, -1,  47
738126,20201202,    86,  0,  76,    16,  0,  69
738126,20201202,   262,  1,  76,    84, -1,  57
738126,20201202,    33,  0,  74,   269,  0,  68
738126,20201202,   169,  0,  83,   218,  0,  75
738126,20201202,   119,  0,  79,   274,  0,  63
738126,20201202,   286,  0,  69,   201,  0,  67
738126,20201202,     4,  0,  88,   229,  0,  71
738126,20201202,    62,  0,  77,   310,  0,  73
738127,20201203,    11, -1,  70,    37,  1,  62
738127,20201203,   144,  1,  78,   305, -1,  62
738127,20201203,   184,  1,  74,   285, -1,  65
738127,20201203,   304,  1,  78,   253, -1,  52
738127,20201203,   314,  1,  76,   332, -1,  62
738127,20201203,    74,  1,  78,    45, -1,  56
738127,20201203,   281,  1,  74,   209, -1,  68
738127,20201203,    47,  1,  78,   186, -1,  70
738127,20201203,   122,  1,  99,   328, -1,  58
738127,20201203,   138,  1,  78,   268, -1,  62
738127,20201203,   265,  1,  64,   173, -1,  63
738127,20201203,    61,  1,  77,   113, -1,  55
738127,20201203,    70,  1,  87,   189, -1,  66
738127,20201203,   325,  1,  64,   326, -1,  57
738127,20201203,   278,  1,  75,   196, -1,  45
738127,20201203,   272,  1,  82,   296, -1,  70
738127,20201203,    55,  0,  61,   311,  0,  58
738127,20201203,    86,  0,  90,    25,  0,  70
738127,20201203,   188,  0,  90,   150,  0,  59
738127,20201203,   214,  1, 105,   313, -1,  66
738127,20201203,    71,  0,  70,   231,  0,  58
738127,20201203,   340,  0,  80,    12,  0,  75
738127,20201203,   155, -1,  80,   344,  1,  64
738128,20201204,    57,  1,  93,   131, -1,  58
738128,20201204,    72,  1,  76,    21, -1,  54
738128,20201204,   291, -1,  91,    76,  1,  74
738128,20201204,   154,  1,  67,   341, -1,  65
738128,20201204,   168,  1,  69,   204, -1,  63
738128,20201204,   230,  1,  68,   319, -1,  61
738128,20201204,   295,  1,  79,   312, -1,  64
738128,20201204,    35,  1,  83,   251, -1,  66
738128,20201204,    17,  1,  90,   259, -1,  81
738128,20201204,   146,  1,  85,   141, -1,  61
738128,20201204,   165,  1,  83,    68, -1,  76
738128,20201204,    98,  1,  98,   126, -1,  65
738128,20201204,   162,  1,  82,   275, -1,  60
738128,20201204,    99, -1,  76,    43,  1,  65
738128,20201204,    88,  1,  74,   127, -1,  70
738128,20201204,   166,  1,  76,   202, -1,  67
738128,20201204,   276,  1,  72,    83, -1,  69
738128,20201204,   159,  1,  85,    40, -1,  68
738128,20201204,   218,  0,  83,   254,  0,  70
738128,20201204,   105,  1,  80,    41, -1,  65
738128,20201204,   255,  1,  86,   158, -1,  76
738128,20201204,   240, -1,  88,    28,  1,  84
738128,20201204,   289,  1,  80,   293, -1,  46
738128,20201204,   156,  1,  90,   273, -1,  57
738128,20201204,   324,  1,  71,   132, -1,  64
738128,20201204,   247, -1,  88,    36,  1,  60
738129,20201205,    61,  1,  73,   113, -1,  57
738129,20201205,   265,  1,  75,   173, -1,  74
738129,20201205,   288,  1,  72,   118, -1,  64
738129,20201205,   307,  1,  77,   239, -1,  56
738129,20201205,     2,  1,  59,   136, -1,  44
738129,20201205,    14,  1,  86,   139, -1,  50
738129,20201205,   244, -1,  96,    22,  1,  83
738129,20201205,    78,  1,  63,   232, -1,  50
738129,20201205,   129,  1,  65,   182, -1,  61
738129,20201205,   310, -1,  68,   130,  1,  58
738129,20201205,   208,  1, 111,    45, -1,  66
738129,20201205,   215,  1,  84,   211, -1,  71
738129,20201205,   229,  1,  79,    82, -1,  67
738129,20201205,    74, -1,  93,   336,  1,  91
738129,20201205,   189, -1,  65,   257,  1,  63
738129,20201205,   258, -1,  66,    63,  1,  64
738129,20201205,   107,  1,  85,   203, -1,  74
738129,20201205,     1,  1,  69,   280, -1,  48
738129,20201205,   344,  1,  71,   163, -1,  47
738129,20201205,   321,  1,  60,   178, -1,  42
738129,20201205,   121, -1,  82,   108,  1,  74
738129,20201205,   234, -1,  86,   111,  1,  64
738129,20201205,   110,  1,  77,   260, -1,  67
738129,20201205,    19,  1,  68,   115, -1,  66
738129,20201205,   153, -1,  68,    23,  1,  65
738129,20201205,    33, -1,  67,   315,  1,  64
738129,20201205,   271,  1, 107,    13, -1,  54
738129,20201205,   278,  1,  87,   236, -1,  52
738129,20201205,   225,  1,  86,   226, -1,  73
738129,20201205,   224,  1,  89,   183, -1,  59
738129,20201205,    10,  1,  70,    77, -1,  67
738129,20201205,    94, -1,  72,   250,  1,  69
738129,20201205,    93,  1,  85,    56, -1,  69
738129,20201205,    44,  1,  79,   184, -1,  72
738129,20201205,    92, -1,  81,    51,  1,  57
738129,20201205,   180,  1,  76,   117, -1,  65
738130,20201206,   323, -1,  68,   286,  1,  64
738130,20201206,    12,  1,  86,    40, -1,  83
738130,20201206,    27,  1,  86,    31, -1,  78
738130,20201206,   346, -1,  77,    46,  1,  69
738130,20201206,    71,  1,  69,    56, -1,  54
738130,20201206,   335, -1,  80,    97,  1,  71
738130,20201206,   100,  1,  79,   133, -1,  62
738130,20201206,   141,  1,  80,   253, -1,  75
738130,20201206,   149,  1,  86,   144, -1,  55
738130,20201206,   214, -1,  82,   281,  1,  78
738130,20201206,   287,  1,  81,   318, -1,  68
738130,20201206,   289,  1,  81,   102, -1,  40
738130,20201206,   297,  1,  77,   293, -1,  55
738130,20201206,   304,  1,  76,    37, -1,  56
738130,20201206,   327,  1,  76,   285, -1,  75
738130,20201206,   169, -1,  72,   338,  1,  62
738130,20201206,    86,  1,  86,   275, -1,  40
738130,20201206,   254, -1,  98,   221,  1,  92
738130,20201206,   300, -1,  83,    66,  1,  63
738130,20201206,   164,  1,  80,   303, -1,  58
738130,20201206,    21, -1,  84,   112,  1,  63
738130,20201206,   165,  1,  79,   329, -1,  61
738130,20201206,   212,  1, 101,    49, -1,  46
738130,20201206,   305, -1,  92,   209,  1,  83
738130,20201206,   345, -1,  76,   219,  1,  73
738130,20201206,   153,  1,  64,    23, -1,  60
738130,20201206,    34, -1,  79,   328,  1,  73
738130,20201206,   231,  1,  64,   192, -1,  58
738130,20201206,   269,  1,  89,   276, -1,  66
738130,20201206,   246,  1,  65,   222, -1,  60
738130,20201206,    16,  1,  63,   134, -1,  59
738130,20201206,   342,  1,  96,   177, -1,  69
738130,20201206,   210,  1,  78,    68, -1,  70
738130,20201206,   274, -1,  78,   186,  1,  46
738131,20201207,    75,  1,  71,   175, -1,  68
738131,20201207,   252,  1,  82,   139, -1,  77
738131,20201207,    78,  1,  88,   309, -1,  78
738131,20201207,   199,  1,  76,   104, -1,  64
738131,20201207,    85, -1,  79,   203,  1,  77
738131,20201207,    50,  1,  78,   187, -1,  71
738131,20201207,    43,  1,  78,   239, -1,  40
738131,20201207,   105,  1,  67,    83, -1,  54
738131,20201207,    10,  1,  96,   206, -1,  53
738131,20201207,    44, -1,  80,   179,  1,  70
738131,20201207,   302,  1,  69,   146, -1,  58
738131,20201207,   306,  1,  92,    93, -1,  81
738131,20201207,   235,  1,  77,   343, -1,  72
738131,20201207,   218,  1,  69,    77, -1,  52
738132,20201208,   116, -1,  83,    72,  1,  68
738132,20201208,    97,  1,  80,    56, -1,  48
738132,20201208,   122,  1,  93,   201, -1,  80
738132,20201208,   129,  1,  73,    57, -1,  72
738132,20201208,   154,  1,  82,   336, -1,  68
738132,20201208,   162,  1,  58,   230, -1,  54
738132,20201208,   166,  1,  85,    25, -1,  80
738132,20201208,   168,  1,  82,   125, -1,  59
738132,20201208,   180,  1,  87,    18, -1,  57
738132,20201208,   213, -1,  90,   210,  1,  85
738132,20201208,   238,  1,  79,   278, -1,  69
738132,20201208,   272,  1,  73,   317, -1,  61
738132,20201208,   221, -1,  75,   325,  1,  55
738132,20201208,   314,  1,  75,   114, -1,  59
738132,20201208,   178,  1,  75,   268, -1,  57
738132,20201208,   215,  1,  83,   217, -1,  78
738132,20201208,   254,  1,  78,   330, -1,  45
738132,20201208,   262,  1,  73,   275, -1,  62
738132,20201208,   271,  1,  88,    40, -1,  65
738132,20201208,    38, -1,  80,   126,  1,  78
738132,20201208,    41, -1,  94,    82,  1,  87
738132,20201208,    98,  1,  63,   173, -1,  50
738132,20201208,   159,  1,  94,   177, -1,  57
738132,20201208,    29, -1, 101,   267,  1,  82
738132,20201208,   142,  1,  77,   186, -1,  60
738132,20201208,    22,  1,  79,   284, -1,  64
738132,20201208,   311,  1,  91,   299, -1,  56
738132,20201208,   269,  1,  82,   236, -1,  79
738132,20201208,   132, -1,  80,    68,  1,  66
738132,20201208,   176, -1,  83,   121,  1,  72
738132,20201208,    19, -1,  79,   183,  1,  70
738132,20201208,   283,  1,  56,    53, -1,  47
738132,20201208,    63,  1,  66,   184, -1,  60
738132,20201208,   306,  1,  76,    64, -1,  61
738133,20201209,    44, -1,  77,    21,  1,  68
738133,20201209,   155, -1,  84,    51,  1,  72
738133,20201209,    48,  1,  67,   156, -1,  51
738133,20201209,    81,  1,  68,    74, -1,  65
738133,20201209,    89,  1,  69,   119, -1,  67
738133,20201209,   108,  1,  72,   276, -1,  67
738133,20201209,   136, -1,  63,   305,  1,  60
738133,20201209,   144,  1,  78,   251, -1,  69
738133,20201209,   148,  1,  88,    45, -1,  51
738133,20201209,   169,  1,  69,   138, -1,  60
738133,20201209,   100, -1,  75,   190,  1,  64
738133,20201209,   224, -1,  71,   208,  1,  70
738133,20201209,   289,  1,  51,     1, -1,  44
738133,20201209,   319,  1,  80,   257, -1,  58
738133,20201209,   332,  1,  73,   253, -1,  41
738133,20201209,   346,  1,  99,   214, -1,  77
738133,20201209,   229, -1,  79,   281,  1,  70
738133,20201209,    13, -1,  75,    15,  1,  74
738133,20201209,    46,  1,  78,    92, -1,  73
738133,20201209,   333,  1,  61,   113, -1,  58
738133,20201209,   294,  1,  58,   263, -1,  38
738133,20201209,   286,  1,  74,   288, -1,  53
738133,20201209,   235,  1,  78,   207, -1,  68
738133,20201209,   222,  1,  74,    37, -1,  62
738133,20201209,   304,  1,  83,   245, -1,  56
738133,20201209,    38,  0,  79,   195,  0,  70
738133,20201209,   345,  1,  83,    66, -1,  61
738133,20201209,    10,  1,  85,    58, -1,  60
738133,20201209,   265, -1,  81,   316,  1,  71
738133,20201209,   249, -1,  76,    36,  1,  69
738133,20201209,    24, -1,  74,    33,  1,  70
738133,20201209,   321,  1,  95,   186, -1,  59
738133,20201209,   139,  1,  80,   252, -1,  74
738133,20201209,   163,  1,  67,   328, -1,  57
738133,20201209,    82,  1,  79,    41, -1,  71
738133,20201209,   267,  1,  93,    29, -1,  91
738133,20201209,   218,  1,  87,    87, -1,  66
738133,20201209,   341,  1,  73,   233, -1,  62
738133,20201209,    14,  1,  79,   264, -1,  44
738133,20201209,   164,  1,  91,   291, -1,  71
738133,20201209,    20,  1,  83,   255, -1,  52
738134,20201210,   318, -1,  68,   279,  1,  64
738134,20201210,    78,  1,  73,   203, -1,  67
738134,20201210,   293, -1,  62,   200,  1,  57
738134,20201210,   247,  1, 107,   141, -1,  62
738134,20201210,   300, -1,  74,   206,  1,  50
738134,20201210,   166,  1,  90,   170, -1,  61
738134,20201210,   246, -1,  80,    11,  1,  68
738134,20201210,   240,  0,  77,   182,  0,  75
738134,20201210,   202,  0,  75,   261,  0,  71
738134,20201210,   225, -1,  87,   219,  1,  86
738134,20201210,   126,  1,  77,   195, -1,  70
738134,20201210,   167,  1,  80,   125, -1,  45
738134,20201210,   342,  1,  86,    95, -1,  84
738134,20201210,    56,  1,  86,   308, -1,  80
738135,20201211,     9, -1,  61,    43,  1,  57
738135,20201211,    51,  1,  90,   239, -1,  63
738135,20201211,   323, -1,  76,    97,  1,  63
738135,20201211,   304,  1,  69,   154, -1,  60
738135,20201211,   129,  1,  95,   189, -1,  50
738135,20201211,   103,  1,  87,   191, -1,  77
738135,20201211,    57,  1,  98,   190, -1,  74
738135,20201211,    62,  1,  77,    94, -1,  45
738135,20201211,   122,  1, 105,   123, -1,  77
738135,20201211,   236, -1,  82,   152,  1,  64
738135,20201211,   273,  1,  70,   196, -1,  54
738135,20201211,   182,  0,  74,   261,  0,  67
738135,20201211,   240,  0,  74,   202,  0,  62
738135,20201211,    39,  1,  81,   153, -1,  72
738135,20201211,   241,  1,  70,   180, -1,  66
738135,20201211,   130,  1,  76,   337, -1,  75
738135,20201211,    64,  1,  68,    93, -1,  65
738135,20201211,   254,  1,  77,   269, -1,  68
738135,20201211,   121, -1,  70,    83,  1,  42
